Item Code,Date,Quantity,Cost,Category,Type,Material,GDP,CPI
SLAGBT-01,2017-03,16,480,Home Decor,,Wood,36338.66,275
SLAGBT-01,2016-07,4,120,Home Decor,,Wood,35178.57,280
SLAGBT-01,2015-07,2,60,Home Decor,,Wood,32029.62,263
SLAGBT-01,2015-04,2,60,Home Decor,,Wood,30901.48,256
SLAGBT-01,2017-03,4,120,Home Decor,,Wood,36338.66,275
SLAGBT-01,2015-11,2,60,Home Decor,,Wood,32025.23,270
SLAGBT-01,2016-12,10,300,Home Decor,,Wood,35688.54,275
SLAGBT-01,2016-07,10,300,Home Decor,,Wood,35178.57,280
SLAGBT-01,2015-06,2,60,Home Decor,,Wood,30901.48,261
SLAGBT-01,2016-06,40,1200,Home Decor,,Wood,33911.15,277
SLAGBT-01,2017-10,2,60,Home Decor,,Wood,39508.25,287
SLAGBT-01,2016-01,6,180,Home Decor,,Wood,33637.66,269
SLAGBT-01,2017-01,6,180,Home Decor,,Wood,36338.66,274
SLAGBT-01,2016-08,7,210,Home Decor,,Wood,35178.57,278
SLAGBT-01,2017-01,3,90,Home Decor,,Wood,36338.66,274
SLAGBT-01,2015-04,12,360,Home Decor,,Wood,30901.48,256
SLAGBT-01,2017-11,4,120,Home Decor,,Wood,39508.25,288
SLAGBT-01,2015-03,3,90,Home Decor,,Wood,30710.14,254
SLAGBT-01,2015-04,13,390,Home Decor,,Wood,30901.48,256
SLAGBT-01,2015-01,1,30,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-09,2,60,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-11,3,90,Home Decor,,Wood,32025.23,270
SLAGBT-01,2015-03,7,210,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-03,2,60,Home Decor,,Wood,36338.66,275
SLAGBT-01,2017-02,2,63,Home Decor,,Wood,36338.66,274
SLAGBT-01,2016-11,4,120,Home Decor,,Wood,35688.54,277
SLAGBT-01,2015-01,9,270,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-07,6,171.48,Home Decor,,Wood,38942.17,285
SLAGBT-01,2016-01,10,300,Home Decor,,Wood,33637.66,269
SLAGBT-01,2017-12,2,60,Home Decor,,Wood,39508.25,286
SLAGBT-01,2015-02,1,30,Home Decor,,Wood,30710.14,253
SLAGBT-01,2015-03,7,210,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-10,5,150,Home Decor,,Wood,39508.25,287
SLAGBT-01,2015-06,6,171,Home Decor,,Wood,30901.48,261
SLAGBT-01,2015-02,10,300,Home Decor,,Wood,30710.14,253
SLAGBT-01,2016-02,10,300,Home Decor,,Wood,33637.66,267
SLAGBT-01,2016-03,1,30,Home Decor,,Wood,33637.66,268
SLAGBT-01,2017-11,4,120,Home Decor,,Wood,39508.25,288
SLAGBT-01,2016-02,1,30,Home Decor,,Wood,33637.66,267
SLAGBT-01,2015-06,4,120,Home Decor,,Wood,30901.48,261
SLAGBT-01,2015-08,3,90,Home Decor,,Wood,32029.62,264
SLAGBT-01,2016-02,2,60,Home Decor,,Wood,33637.66,267
SLAGBT-01,2015-01,12,360,Home Decor,,Wood,30710.14,254
SLAGBT-01,2015-08,10,300,Home Decor,,Wood,32029.62,264
SLAGBT-01,2017-11,7,199.5,Home Decor,,Wood,39508.25,288
SLAGBT-01,2016-11,4,120,Home Decor,,Wood,35688.54,277
SLAGBT-01,2017-12,10,300,Home Decor,,Wood,39508.25,286
SLAGBT-01,2015-03,9,270,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-07,7,200.06,Home Decor,,Wood,38942.17,285
SLAGBT-01,2016-01,9,270,Home Decor,,Wood,33637.66,269
SLAGBT-01,2016-02,1,30,Home Decor,,Wood,33637.66,267
SLAGBT-01,2017-02,2,60,Home Decor,,Wood,36338.66,274
SLAGBT-01,2016-02,1,30,Home Decor,,Wood,33637.66,267
SLAGBT-01,2017-07,3,85.74,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-08,3,90,Home Decor,,Wood,32029.62,264
SLAGBT-01,2017-04,17,510,Home Decor,,Wood,37034.64,277
SLAGBT-01,2016-12,8,240,Home Decor,,Wood,35688.54,275
SLAGBT-01,2016-02,1,30,Home Decor,,Wood,33637.66,267
SLAGBT-01,2015-04,5,150,Home Decor,,Wood,30901.48,256
SLAGBT-01,2016-02,4,114,Home Decor,,Wood,33637.66,267
SLAGBT-01,2015-01,4,120,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-10,30,900,Home Decor,,Wood,39508.25,287
SLAGBT-01,2017-11,6,180,Home Decor,,Wood,39508.25,288
SLAGBT-01,2016-05,1,30,Home Decor,,Wood,33911.15,275
SLAGBT-01,2016-02,2,60,Home Decor,,Wood,33637.66,267
SLAGBT-01,2017-04,6,180,Home Decor,,Wood,37034.64,277
SLAGBT-01,2016-01,4,120,Home Decor,,Wood,33637.66,269
SLAGBT-01,2016-02,1,30,Home Decor,,Wood,33637.66,267
SLAGBT-01,2017-08,4,120,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-07,10,300,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-11,10,300,Home Decor,,Wood,32025.23,270
SLAGBT-01,2017-08,7,210,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-06,5,150,Home Decor,,Wood,30901.48,261
SLAGBT-01,2017-10,9,270,Home Decor,,Wood,39508.25,287
SLAGBT-01,2017-09,6,180,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-07,3,85.74,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-12,3,90,Home Decor,,Wood,39508.25,286
SLAGBT-01,2017-07,11,314.38,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-06,3,90,Home Decor,,Wood,37034.64,280
SLAGBT-01,2017-12,5,150,Home Decor,,Wood,39508.25,286
SLAGBT-01,2017-12,8,240,Home Decor,,Wood,39508.25,286
SLAGBT-01,2015-02,32,960,Home Decor,,Wood,30710.14,253
SLAGBT-01,2017-09,4,120,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-12,2,60,Home Decor,,Wood,39508.25,286
SLAGBT-01,2015-01,1,30,Home Decor,,Wood,30710.14,254
SLAGBT-01,2017-12,4,120,Home Decor,,Wood,39508.25,286
SLAGBT-01,2017-09,6,180,Home Decor,,Wood,38942.17,285
SLAGBT-01,2016-02,3,90,Home Decor,,Wood,33637.66,267
SLAGBT-01,2017-08,3,90,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-09,10,300,Home Decor,,Wood,32029.62,266
SLAGBT-01,2016-02,4,120,Home Decor,,Wood,33637.66,267
SLAGBT-01,2015-09,2,60,Home Decor,,Wood,32029.62,266
SLAGBT-01,2017-09,10,300,Home Decor,,Wood,38942.17,285
SLAGBT-01,2015-12,10,300,Home Decor,,Wood,32025.23,269
SLAGBT-01,2017-07,4,120,Home Decor,,Wood,38942.17,285
SLAGBT-01,2017-01,8,240,Home Decor,,Wood,36338.66,274
SLAGBT-01,2017-04,5,150,Home Decor,,Wood,37034.64,277
SLAGBT-01,2017-01,2,60,Home Decor,,Wood,36338.66,274
SLAGBT-01,2015-03,2,60,Home Decor,,Wood,30710.14,254
SLAGBT-02,2017-10,6,180,Home Decor,,Wood,39508.25,287
SLAGBT-02,2015-08,10,300,Home Decor,,Wood,32029.62,264
SLAGBT-02,2017-10,3,90,Home Decor,,Wood,39508.25,287
SLAGBT-02,2016-10,2,80,Home Decor,,Wood,35688.54,278
SLAGBT-02,2017-10,10,300,Home Decor,,Wood,39508.25,287
SLAGBT-02,2016-08,2,80,Home Decor,,Wood,35178.57,278
SLAGBT-02,2015-08,2,60,Home Decor,,Wood,32029.62,264
SLAGBT-02,2017-10,3,90,Home Decor,,Wood,39508.25,287
SLAGBT-04,2015-02,2,228,Home Decor,,Wood,30710.14,253
SLAGBT-04,2015-10,1,120,Home Decor,,Wood,32025.23,269
SLAGBT-04,2015-02,1,120,Home Decor,,Wood,30710.14,253
SLAGBT-04,2015-08,3,360,Home Decor,,Wood,32029.62,264
SLAGBT-04,2015-05,1,80,Home Decor,,Wood,30901.48,258
SLAGBT-04,2015-02,4,480,Home Decor,,Wood,30710.14,253
SLAGBT-04,2015-06,1,120,Home Decor,,Wood,30901.48,261
SLAGBT-04,2015-02,2,240,Home Decor,,Wood,30710.14,253
SLAGBT-04,2015-02,1,120,Home Decor,,Wood,30710.14,253
SLAGBT-04,2015-09,1,120,Home Decor,,Wood,32029.62,266
SLAGBT-04,2015-08,1,120,Home Decor,,Wood,32029.62,264
SLAGBT-04,2015-07,1,120,Home Decor,,Wood,32029.62,263
SLAGBT-04,2015-08,2,240,Home Decor,,Wood,32029.62,264
SLAGBT-04,2015-07,1,114,Home Decor,,Wood,32029.62,263
SLAGBT-04,2015-07,1,120,Home Decor,,Wood,32029.62,263
SLAGBT-04,2015-01,2,240,Home Decor,,Wood,30710.14,254
SLAGST-01,2015-05,5,150,Home Decor,,Wood,30901.48,258
SLAGST-01,2017-05,6,180,Home Decor,,Wood,37034.64,278
SLAGST-01,2017-07,4,120,Home Decor,,Wood,38942.17,285
SLAGST-01,2015-11,3,81,Home Decor,,Wood,32025.23,270
SLAGST-01,2015-11,6,180,Home Decor,,Wood,32025.23,270
SLAGST-01,2015-01,3,90,Home Decor,,Wood,30710.14,254
SLAGST-01,2016-08,1,20,Home Decor,,Wood,35178.57,278
SLAGST-01,2017-09,30,900,Home Decor,,Wood,38942.17,285
SLAGST-01,2017-12,2,60,Home Decor,,Wood,39508.25,286
SLAGST-01,2017-09,5,150,Home Decor,,Wood,38942.17,285
SLAGST-01,2017-09,1,30,Home Decor,,Wood,38942.17,285
SLAGST-01,2017-09,1,30,Home Decor,,Wood,38942.17,285
SLAGST-01,2016-09,3,90,Home Decor,,Wood,35178.57,277
SLAGST-01,2017-12,8,240,Home Decor,,Wood,39508.25,286
SLAGST-01,2017-09,4,114,Home Decor,,Wood,38942.17,285
SLALT-01,2010-07,1,6750,Home Decor,Altar,Wood,18254.68,178
SLALTR-01,2010-02,1,3800,Home Decor,Altar,Wood,16455.38,170
SLBCBRD-01,2011-03,1,13500,Cupboard,Cabinet,Wood,19164.7,185
SLBCBRD-01,2012-02,1,13300,Cupboard,Cabinet,Wood,21874.02,199
SLBCBRD-01,2012-11,1,15500,Cupboard,Cabinet,Wood,24562.2,218
SLBCBRD-01,2013-04,1,15200,Cupboard,Cabinet,Wood,25118.52,226
SLBCT-01,2016-09,1,15000,Home Decor,Charpai,Fabric,35178.57,277
SLBD-01,2014-01,1,28500,Bed,,Wood,28078.99,237
SLBD-01,2014-07,1,28500,Bed,,Wood,29403.64,252
SLBD-01,2013-03,1,31350,Bed,,Wood,24413.77,224
SLBD-01,2014-12,1,28500,Bed,,Wood,28854.1,253
SLBD-02,2012-11,1,20000,Bed,,Wood,24562.2,218
SLBD-02,2013-04,1,19000,Bed,,Wood,25118.52,226
SLBD-02,2016-11,1,15000,Bed,,Wood,35688.54,277
SLBD-02,2015-11,1,20000,Bed,,Wood,32025.23,270
SLBD-02,2011-05,1,18000,Bed,,Wood,19003.03,187
SLBD-02,2012-11,1,18000,Bed,,Wood,24562.2,218
SLBD-02,2015-04,2,50000,Bed,,Wood,30901.48,256
SLBD-02,2010-06,1,30000,Bed,,Wood,15983.99,174
SLBD-02,2010-08,1,35000,Bed,,Wood,18254.68,178
SLBD-02,2013-04,2,60000,Bed,,Wood,25118.52,226
SLBD-03,2010-09,1,50000,Bed,,Wood,18254.68,179
SLBD-03,2015-09,1,66500,Bed,,Wood,32029.62,266
SLBD-04,2014-01,1,35340,Bed,,Wood,28078.99,237
SLBD-04,2014-02,1,36100,Bed,,Wood,28078.99,238
SLBD-04,2014-11,1,19000,Bed,,Wood,28854.1,253
SLBD-04,2013-09,1,38000,Bed,,Wood,27061.45,238
SLBD-04,2015-06,1,40000,Bed,,Wood,30901.48,261
SLBD-04,2014-06,1,38000,Bed,,Wood,28706.07,246
SLBD-04,2015-07,1,40850,Bed,,Wood,32029.62,263
SLBD-04,2016-01,1,40000,Bed,,Wood,33637.66,269
SLBD-04,2014-12,1,38000,Bed,,Wood,28854.1,253
SLBD-05,2010-11,1,20900,Bed,,Wood,19417.94,182
SLBD-05,2013-11,1,22800,Bed,,Wood,27037.78,243
SLBD-06,2016-01,1,133000,Bed,,Wood,33637.66,269
SLBD-06,2012-10,1,80750,Bed,,Wood,24562.2,217
SLBD-06,2011-04,1,62000,Bed,,Wood,19003.03,186
SLBD-06,2010-02,1,65000,Bed,,Wood,16455.38,170
SLBD-07,2011-06,1,45600,Bed,,Wood,19003.03,189
SLBD-07,2015-11,2,100000,Bed,,Wood,32025.23,270
SLBD-08,2017-08,1,38000,Bed,,Wood,38942.17,285
SLBD-08,2011-08,1,2762,Bed,,Wood,20911.66,194
SLBD-08,2014-08,1,38000,Bed,,Wood,29403.64,253
SLBD-08,2012-10,1,28500,Bed,,Wood,24562.2,217
SLBD-08,2015-09,1,23750,Bed,,Wood,32029.62,266
SLBD-08,2011-02,1,27000,Bed,,Wood,19164.7,185
SLBD-08,2014-01,1,35000,Bed,,Wood,28078.99,237
SLBD-09,2012-08,1,9000,Bed,,Metal and Wood,23568.64,214
SLBFDR-01,2017-05,1,600,Home Decor,Objects,Metal,37034.64,278
SLBHNG-01,2016-04,2,444.42,Home Decor,Animal,Wood,33911.15,271
SLBHNG-01,2016-08,3,633.33,Home Decor,Animal,Wood,35178.57,278
SLBHNG-01,2017-08,2,500,Home Decor,Animal,Wood,38942.17,285
SLBHNG-01,2016-03,2,442,Home Decor,Animal,Wood,33637.66,268
SLBHNG-01,2015-12,1,225,Home Decor,Animal,Wood,32025.23,269
SLBHNG-01,2015-12,1,250,Home Decor,Animal,Wood,32025.23,269
SLBHNG-01,2015-12,1,222,Home Decor,Animal,Wood,32025.23,269
SLBHNG-02,2015-05,4,945,Home Decor,Animal,Wood,30901.48,258
SLBHNG-02,2015-12,2,900,Home Decor,Animal,Wood,32025.23,269
SLBHNG-02,2016-03,1,500,Home Decor,Animal,Wood,33637.66,268
SLBHNG-02,2015-07,3,534,Home Decor,Animal,Wood,32029.62,263
SLBHNG-02,2015-12,2,888,Home Decor,Animal,Wood,32025.23,269
SLBHNG-02,2015-01,1,179.33,Home Decor,Animal,Wood,30710.14,254
SLBHNG-02,2015-12,1,444.55,Home Decor,Animal,Wood,32025.23,269
SLBKLBTA-01,2012-12,1,2200,Table,Coffee Table,Wood,24562.2,219
SLBKLBTA-01,2014-02,1,1600,Table,Coffee Table,Wood,28078.99,238
SLBLK-03,2015-12,4,1600,Home Decor,Objects,Wood,32025.23,269
SLBLK-03,2015-09,1,178,Home Decor,Objects,Wood,32029.62,266
SLBLK-03,2015-08,2,711.12,Home Decor,Objects,Wood,32029.62,264
SLBNCH-03,2010-12,1,10200,Chair,Bench,Metal and Wood,19417.94,185
SLBNCH-04,2015-01,1,33250,Chair,Bench,Metal and Wood,30710.14,254
SLBNCH-04,2014-11,1,42750,Chair,Bench,Metal and Wood,28854.1,253
SLBNCH-04,2014-01,1,60450,Chair,Bench,Metal and Wood,28078.99,237
SLBNCH-04,2012-10,1,50000,Chair,Bench,Metal and Wood,24562.2,217
SLBNCH-04,2013-12,1,28500,Chair,Bench,Metal and Wood,27037.78,239
SLBNCH-04,2010-10,1,30800,Chair,Bench,Metal and Wood,19417.94,181
SLBNCH-05,2010-12,1,11000,Chair,Bench,Metal and Wood,19417.94,185
SLBNCH-05,2013-12,2,34000,Chair,Bench,Metal and Wood,27037.78,239
SLBNCH-05,2016-09,1,42750,Chair,Bench,Metal and Wood,35178.57,277
SLBNCH-05,2014-04,2,32300,Chair,Bench,Metal and Wood,28706.07,242
SLBNCH-06,2010-12,1,5500,Chair,Bench,Wood,19417.94,185
SLBNCH-06,2011-08,1,5333,Chair,Bench,Wood,20911.66,194
SLBNCH-07,2011-12,1,7000,Chair,Bench,Wood,21990.07,197
SLBNCH-07,2012-03,1,7125,Chair,Bench,Wood,21874.02,201
SLBNCH-07,2014-12,1,7000,Chair,Bench,Wood,28854.1,253
SLBNCH-07,2012-02,1,7500,Chair,Bench,Wood,21874.02,199
SLBNCH-07,2011-04,1,7000,Chair,Bench,Wood,19003.03,186
SLBNCH-08,2016-09,1,15500,Chair,Bench,Wood,35178.57,277
SLBNCH-08,2011-07,1,13300,Chair,Bench,Wood,20911.66,193
SLBNCH-08,2011-09,1,14500,Chair,Bench,Wood,20911.66,197
SLBNCH-08,2012-03,1,14000,Chair,Bench,Wood,21874.02,201
SLBNCH-08,2011-11,1,12600,Chair,Bench,Wood,21990.07,199
SLBNCH-08,2012-08,1,14000,Chair,Bench,Wood,23568.64,214
SLBNCH-08,2011-04,1,14000,Chair,Bench,Wood,19003.03,186
SLBNCH-08,2012-05,1,14000,Chair,Bench,Wood,22022.07,206
SLBNCH-08,2011-02,1,12500,Chair,Bench,Wood,19164.7,185
SLBNCH-08,2011-09,1,12600,Chair,Bench,Wood,20911.66,197
SLBNCH-08,2014-11,1,12600,Chair,Bench,Wood,28854.1,253
SLBNCH-08,2011-10,1,13300,Chair,Bench,Wood,21990.07,198
SLBNCH-08,2014-07,1,13300,Chair,Bench,Wood,29403.64,252
SLBNCH-08,2012-03,1,11400,Chair,Bench,Wood,21874.02,201
SLBNCH-09,2013-03,1,10000,Chair,Bench,Wood,24413.77,224
SLBNCH-09,2012-06,1,14250,Chair,Bench,Wood,22022.07,208
SLBNCH-09,2016-12,1,9500,Chair,Bench,Wood,35688.54,275
SLBNCH-10,2015-11,1,16625,Chair,Bench,Wood,32025.23,270
SLBNCH-10,2014-07,1,15675,Chair,Bench,Wood,29403.64,252
SLBNCH-10,2012-03,1,16000,Chair,Bench,Wood,21874.02,201
SLBNCH-10,2015-07,1,15200,Chair,Bench,Wood,32029.62,263
SLBNCH-10,2016-03,1,16000,Chair,Bench,Wood,33637.66,268
SLBNDI,2017-02,1,5200,Home Decor,Animal,Wood,36338.66,274
SLBPRT-02,2016-09,1,1762.2,Home Decor,Utensil,Metal,35178.57,277
SLBPRT-02,2016-03,1,2000,Home Decor,Utensil,Metal,33637.66,268
SLBPRT-02,2015-05,1,1440,Home Decor,Utensil,Metal,30901.48,258
SLBRD-01,2016-11,2,2090,Home Decor,Animal,Wood,35688.54,277
SLBRD-07,2015-01,1,200,Home Decor,Animal,Wood,30710.14,254
SLBRD-07,2015-12,1,350,Home Decor,Animal,Wood,32025.23,269
SLBRD-07,2015-07,1,178,Home Decor,Animal,Wood,32029.62,263
SLBRD-08,2016-12,1,444.44,Home Decor,Animal,Wood,35688.54,275
SLBRD-08,2015-01,2,978,Home Decor,Animal,Wood,30710.14,254
SLBRD-08,2015-01,4,1956,Home Decor,Animal,Wood,30710.14,254
SLBRD-08,2015-04,1,489,Home Decor,Animal,Wood,30901.48,256
SLBRD-08,2015-07,1,444.44,Home Decor,Animal,Wood,32029.62,263
SLBRD-08,2016-02,1,489,Home Decor,Animal,Wood,33637.66,267
SLBRDNG-01,2016-03,1,1777.78,Home Decor,,Wood,33637.66,268
SLBRDNG-01,2016-12,1,2379,Home Decor,,Wood,35688.54,275
SLBRHD,2017-07,2,700,Home Decor,Objects,Metal,38942.17,285
SLBRHD,2016-12,1,220.27,Home Decor,Objects,Metal,35688.54,275
SLBRHD,2017-12,2,700,Home Decor,Objects,Metal,39508.25,286
SLBRHD,2017-09,1,350,Home Decor,Objects,Metal,38942.17,285
SLBRHD,2017-09,36,12600,Home Decor,Objects,Metal,38942.17,285
SLBRHD,2017-10,1,350,Home Decor,Objects,Metal,39508.25,287
SLBRHD,2015-12,2,300,Home Decor,Objects,Metal,32025.23,269
SLBRHD,2016-05,4,600,Home Decor,Objects,Metal,33911.15,275
SLBRHD,2016-12,1,264.33,Home Decor,Objects,Metal,35688.54,275
SLBRHD,2015-07,2,300,Home Decor,Objects,Metal,32029.62,263
SLBRHD,2016-03,8,856,Home Decor,Objects,Metal,33637.66,268
SLBRHD,2017-08,4,1260,Home Decor,Objects,Metal,38942.17,285
SLBRHD,2015-08,2,300,Home Decor,Objects,Metal,32029.62,264
SLBRHD,2015-06,4,712,Home Decor,Objects,Metal,30901.48,261
SLBRKT-07,2013-04,1,5225,Table,Side Table,Wood,25118.52,226
SLBRKT-07,2010-08,2,13500,Table,Side Table,Wood,18254.68,178
SLBRKT-08,2012-05,2,14000,Table,Coffee Table,Wood,22022.07,206
SLBRKT-08,2010-06,1,10850,Table,Coffee Table,Wood,15983.99,174
SLBRKT-08,2012-05,1,6650,Table,Coffee Table,Wood,22022.07,206
SLBRLMP-02,2015-12,1,3733.33,Home Decor,Lamp,Glass,32025.23,269
SLBSKT-03,2015-01,2,1200,Home Decor,Objects,Metal,30710.14,254
SLBSKT-03,2015-09,2,1066.68,Home Decor,Objects,Metal,32029.62,266
SLBSTD-04,2016-08,1,1777.8,Shelf,Book Shelf,Wood,35178.57,278
SLBSTD-04,2011-09,1,2000,Shelf,Book Shelf,Wood,20911.66,197
SLBTBL-01,2017-09,2,20700,Table,Bedside,Wood,38942.17,285
SLBTBL-01,2011-04,2,14250,Table,Bedside,Wood,19003.03,186
SLBTBL-01,2015-12,1,6650,Table,Bedside,Wood,32025.23,269
SLBTBL-01,2010-09,2,13500,Table,Bedside,Wood,18254.68,179
SLBTBL-01,2017-10,1,12825,Table,Bedside,Wood,39508.25,287
SLBTBL-01,2011-03,1,6750,Table,Bedside,Wood,19164.7,185
SLBTBL-02,2013-05,2,15200,Table,Bedside,Wood,25118.52,228
SLBTBL-02,2011-10,2,14250,Table,Bedside,Wood,21990.07,198
SLBTBL-02,2016-08,1,9000,Table,Bedside,Wood,35178.57,278
SLBTBL-02,2012-05,1,7000,Table,Bedside,Wood,22022.07,206
SLBTBL-02,2016-12,1,8550,Table,Bedside,Wood,35688.54,275
SLBTBL-02,2013-01,2,16150,Table,Bedside,Wood,24413.77,221
SLBTBL-02,2011-05,2,14250,Table,Bedside,Wood,19003.03,187
SLBTBL-02,2012-07,1,7500,Table,Bedside,Wood,23568.64,212
SLBTBL-03,2012-01,1,6500,Table,Bedside,Wood,21874.02,198
SLBTBL-03,2017-05,1,6500,Table,Bedside,Wood,37034.64,278
SLBTBL-03,2016-04,4,26000,Table,Bedside,Wood,33911.15,271
SLBTBL-03,2011-12,2,12350,Table,Bedside,Wood,21990.07,197
SLBTBL-03,2011-06,1,6000,Table,Bedside,Wood,19003.03,189
SLBTBL-04,2016-04,2,18050,Table,Bedside,Wood,33911.15,271
SLBTBL-04,2014-01,5,41850,Table,Bedside,Wood,28078.99,237
SLBTBL-04,2011-06,1,14250,Table,Bedside,Wood,19003.03,189
SLBTBL-04,2013-08,2,18000,Table,Bedside,Wood,27061.45,237
SLBTBL-04,2014-02,2,17100,Table,Bedside,Wood,28078.99,238
SLBTBL-04,2012-12,1,8550,Table,Bedside,Wood,24562.2,219
SLBTBL-04,2013-04,2,17100,Table,Bedside,Wood,25118.52,226
SLBTBL-04,2013-04,1,8550,Table,Bedside,Wood,25118.52,226
SLBTBL-04,2014-07,2,18000,Table,Bedside,Wood,29403.64,252
SLBTBL-04,2013-04,4,34200,Table,Bedside,Wood,25118.52,226
SLBTBL-04,2014-04,1,9000,Table,Bedside,Wood,28706.07,242
SLBTBL-04,2017-09,1,9000,Table,Bedside,Wood,38942.17,285
SLBTBL-04,2011-05,2,16200,Table,Bedside,Wood,19003.03,187
SLBTBL-04,2014-06,2,18000,Table,Bedside,Wood,28706.07,246
SLBTBL-04,2013-10,2,17100,Table,Bedside,Wood,27037.78,241
SLBTBL-04,2013-09,2,18000,Table,Bedside,Wood,27061.45,238
SLBTBL-04,2013-07,2,17100,Table,Bedside,Wood,27061.45,235
SLBTBL-04,2015-02,2,17100,Table,Bedside,Wood,30710.14,253
SLBTRY-01,2011-02,1,4000,Home Decor,Tray,Wood,19164.7,185
SLBWL-10,2015-02,1,2950,Home Decor,Bowl,Wood,30710.14,253
SLBWL-2,2015-08,2,320.4,Home Decor,Bowl,Wood,32029.62,264
SLBWL-2,2015-06,1,200,Home Decor,Bowl,Wood,30901.48,261
SLBX-04,2015-01,1,888.89,Home Decor,Box,Wood,30710.14,254
SLBX-04,2016-03,1,710,Home Decor,Box,Wood,33637.66,268
SLBX-05,2012-05,1,2850,Home Decor,Box,Wood,22022.07,206
SLBX-05,2015-03,2,2750,Home Decor,Box,Wood,30710.14,254
SLBX-05,2014-03,1,2222.11,Home Decor,Box,Wood,28078.99,239
SLBX-05,2013-04,1,2222.22,Home Decor,Box,Wood,25118.52,226
SLBX-05,2010-10,1,3000,Home Decor,Box,Wood,19417.94,181
SLBX-05,2017-07,1,2340,Home Decor,Box,Wood,38942.17,285
SLBX-05,2013-03,1,2250,Home Decor,Box,Wood,24413.77,224
SLBX-05,2012-05,1,2311,Home Decor,Box,Wood,22022.07,206
SLBX-06,2016-07,1,2000,Home Decor,Box,Wood,35178.57,280
SLCBD-01,2017-06,1,40000,Cupboard,Regular,Wood,37034.64,280
SLCBD-01,2011-09,1,22000,Cupboard,Regular,Wood,20911.66,197
SLCBD-01,2010-08,1,24000,Cupboard,Regular,Wood,18254.68,178
SLCBD-01,2013-05,1,24700,Cupboard,Regular,Wood,25118.52,228
SLCBD-01,2011-05,1,23400,Cupboard,Regular,Wood,19003.03,187
SLCBD-01,2012-10,1,23400,Cupboard,Regular,Wood,24562.2,217
SLCBD-02,2010-04,1,31500,Cupboard,Regular,Wood,15983.99,170
SLCBD-02,2015-04,1,33250,Cupboard,Regular,Wood,30901.48,256
SLCBD-03,2013-01,1,13300,Cupboard,Regular,Wood,24413.77,221
SLCBD-03,2011-09,1,13300,Cupboard,Regular,Wood,20911.66,197
SLCBD-03,2012-08,1,14000,Cupboard,Regular,Wood,23568.64,214
SLCBD-03,2017-05,1,90000,Cupboard,Regular,Wood,37034.64,278
SLCBD-03,2012-06,1,14000,Cupboard,Regular,Wood,22022.07,208
SLCBD-03,2011-11,1,13500,Cupboard,Regular,Wood,21990.07,199
SLCBD-03,2011-12,1,13300,Cupboard,Regular,Wood,21990.07,197
SLCBD-03,2011-01,1,13500,Cupboard,Regular,Wood,19164.7,188
SLCBD-03,2011-08,1,13300,Cupboard,Regular,Wood,20911.66,194
SLCBD-04,2014-06,1,23750,Cupboard,Regular,Wood,28706.07,246
SLCBD-04,2010-11,1,22000,Cupboard,Regular,Wood,19417.94,182
SLCBD-04,2012-01,1,20900,Cupboard,Regular,Wood,21874.02,198
SLCBD-04,2011-10,1,22000,Cupboard,Regular,Wood,21990.07,198
SLCBD-05,2010-12,1,29750,Cupboard,Regular,Wood,19417.94,185
SLCBD-05,2013-08,1,25650,Cupboard,Regular,Wood,27061.45,237
SLCBD-05,2013-01,1,25650,Cupboard,Regular,Wood,24413.77,221
SLCBD-07,2010-10,1,28500,Cupboard,Regular,Wood,19417.94,181
SLCBD-07,2014-06,1,28500,Cupboard,Regular,Wood,28706.07,246
SLCBD-07,2010-11,1,30000,Cupboard,Regular,Wood,19417.94,182
SLCBD-07,2011-06,1,28500,Cupboard,Regular,Wood,19003.03,189
SLCBD-07,2013-12,1,30000,Cupboard,Regular,Wood,27037.78,239
SLCBD-07,2014-12,1,42750,Cupboard,Regular,Wood,28854.1,253
SLCBD-07,2012-07,1,30000,Cupboard,Regular,Wood,23568.64,212
SLCBD-08,2013-03,1,42750,Cupboard,Regular,Wood,24413.77,224
SLCBD-08,2015-01,1,50000,Cupboard,Regular,Wood,30710.14,254
SLCBD-08,2011-02,1,42750,Cupboard,Regular,Wood,19164.7,185
SLCBD-08,2013-05,1,42750,Cupboard,Regular,Wood,25118.52,228
SLCBD-09,2012-10,1,27000,Cupboard,Regular,Wood,24562.2,217
SLCBD-09,2014-07,1,28500,Cupboard,Regular,Wood,29403.64,252
