,Item Code,Category,Type,Material
185,H2H0915-23 -- W/c Bench,Chair,Bench,Wood
186,H2H0915-27 -- W/c Mirror Frame,Mirror,,Glass and Wood
187,H2H0915-31 -- Iron elephant pot,Home Decor,Animal,Metal
188,H2H0915-32 -- W/c Juicer,Home Decor,Objects,Wood
189,H2H0915-33 -- W/c Kharal,Home Decor,Objects,Wood
190,H2H0915-34 -- W/c Chakalote,Home Decor,Objects,Wood
191,H2H0915-35 -- W/c Hook,Home Decor,Objects,Metal
192,H2H0915-36 -- W/c Hook,Home Decor,Objects,Metal
193,H2H0915-38 -- W/c  Bed,Bed,,Wood
194,H2H0915-39 -- Cupboard,Cupboard,Regular,Wood
195,H2H0915-40 -- W/C BENCH,Chair,Bench,Wood
196,H2H0915-44 -- W/C TWO DOOR PLAZMA,Cupboard,Regular,Wood
197,H2H0915-46 -- W/C TWO DR. TWO DOOR ALMIRAH,Cupboard,Regular,Wood
198,H2H0915-48 -- W/C TWO DR. TWO DOOR ALMIRAH,Cupboard,Regular,Wood
199,H2H0915-49 -- W/C OLD DOOR ALMIRAH,Cupboard,Regular,Wood
200,H2H0915-50 -- W/C BOOK SHELF,Shelf,Open Shelf,Wood
201,H2H0915-53 -- W/C DINNING SET + SIX CHAIR,Table,Dining Table,Wood
202,"H2H0916-124 -- W/C BENCH WITH FABRIC
46X16X18",Chair,Bench,Wood
203,H2H0916-50 -- W/C BOX,Home Decor,Box,Wood
204,H2H1015-02 -- W/C SOFFA THREE SEATER,Sofa,Fabric ,Wood
205,H2H1015-03 -- W/C CENTRE TABLE,Table,Coffee Table,Wood
206,H2H1015-04 -- W/C 1 DR. 1 DOOR DESK,Table,Study Table,Wood
207,H2H1015-06 -- W/C 2 DR. 2 DOOR CABINET,Cupboard,Cabinet,Wood
208,H2H1015-07 -- W/C 2 DR. 2 DOOR ALMIRAH,Cupboard,Regular,Wood
209,H2H1015-08 -- W/C OLD CONSOLE,Table,Console,Wood
210,H2H1015-09 -- W/C OLD BENCH,Chair,Bench,Wood
211,H2H1015-10 -- W/C SOFFA TWO SEATER,Sofa,Fabric ,Wood
212,H2H1015-11 -- W/C LAPTOP TABLE,Table,Study Table,Wood
213,H2H1015-14 -- W/C 3 DR. SIDEBOARD,Cupboard,Cabinet,Wood
214,H2H1015-17 -- W/C 5 DR. SIDEBOARD,Cupboard,Cabinet,Wood
215,H2H1015-18 -- W/C BED,Bed,,Wood
216,H2H1015-19 -- W/C BED,Bed,,Wood
217,H2H1015-20 -- W/C BEDSIDE,Table,Bedside,Wood
218,H2H1015-21 -- W/I 2 DR. CONSOLE,Table,Console,Wood
219,H2H1015-23 -- I/W BAR CHAIR,Chair,Sitting Chair,Wood
220,H2H1015-24 -- W/C BED,Bed,,Wood
221,H2H1015-26 -- W/C DESK,Table,Study Table,Wood
222,H2H1015-27 -- STONE ALA,Home Decor,Ala,Stone
223,H2H1015-31 -- TEAK WOOD BED,Bed,,Wood
224,H2H1015-32 -- W/C BED,Bed,,Wood
225,H2H1015-33 -- W/C FOUR FOSTER BED WITH TENT TOP,Bed,,Wood
226,H2H1015-75 -- W/C 2 DR 2 DOOR CABINET,Cupboard,Cabinet,Wood
227,H2H1015-77 -- W/C 1 DR 2 DOOR CABINET,Cupboard,Cabinet,Wood
228,H2H1015-78 -- W/C 2 DOOR CABINET COLOR FINISH WHITE WASH,Cupboard,Cabinet,Wood
229,H2H1015-79 -- W/C 3 DR 2 DOOR CABINET,Cupboard,Cabinet,Wood
230,H2H1015-80 -- W/C 2 DOOR CABINET,Cupboard,Cabinet,Wood
231,H2H1015-82 -- SUNBURST WHITE CABINET,Cupboard,Cabinet,Wood
232,H2H1015-83 -- W/C 2 DOOR CABINET,Cupboard,Cabinet,Wood
233,H2H1015-84 -- W/C 1 DR 1 DOOR CABINET,Cupboard,Cabinet,Wood
234,H2H4050 -- W/c Chair,Chair,Sitting Chair,Wood
235,H2H4058 -- W/c Coffee Table,Table,Coffee Table,Wood
236,H2H4059 -- W/c Old Dressing,Table,Dressing Table,Glass and Wood
237,H2H4060 -- W/c Jali Cutting Chair,Chair,Sitting Chair,Wood
238,H2H4061 -- W/c Side Table,Table,Side Table,Wood
239,H2H4062 -- W/c 2 Drawer Side Board,Cupboard,Cabinet,Wood
240,H2H4063 -- W/c Mirror,Mirror,,Glass and Wood
241,H2H4067 -- W/c Side Table,Table,Side Table,Wood
242,H2H4067-01 -- W/C SIDE TABLE S,Table,Side Table,Wood
243,H2H4067-02 -- W/C SIDE TABLE SMALL,Table,Side Table,Wood
244,H2H4067-04 -- IRON WOOD TABLE,Table,Garden Table,Metal and Wood
245,H2H4069 -- W/c Towel Rack,Stand,Towel Stand,Wood
246,H2H4072 -- W/c Bar,Table,Bar Table,Wood
247,H2H4073 -- W/c Bar Chair,Chair,Sitting Chair,Wood
248,H2H4076 -- W/c Mirror matching console with baveled mirror,Table,Console,Glass and Wood
249,H2H4079 -- W/c Pidda,Bajot,Pidda,Wood
250,H2H4083 -- W/c Canvas Stool,Table,Stool,Wood
251,H2H-4089 -- W/c Chair with uphostrey as ref. picture,Chair,Sofa Chair with Fabric,Wood
252,H2H4090 -- W/c Teak wood sofa set with table,Sofa,Fabric ,Wood
253,"H2H4092 -- W/c Sofa Set 
(2+1+1)",Sofa,Fabric ,Wood
254,H2H4094 -- W/c DVD Rack,Cupboard,Cabinet,Wood
255,H2H4099 -- W/c 4 Drawer Side Board,Cupboard,Cabinet,Wood
256,H2H4100 -- W/C Sofa Set,Sofa,Fabric ,Wood
257,JAC0215-02 -- Iron Jali Coffee table,Table,Coffee Table,Metal and Wood
258,JAC0215-08 -- Bench Teak,Chair,Bench,Wood
259,JAC0215-10 -- wooden Charkha,Home Decor,Objects,Wood
260,JAC0215-13 -- Glass Cabinet,Cupboard,Cabinet,Glass and Wood
261,JAC0215-14 -- Box open,Home Decor,Box,Wood
262,JAC0215-16 -- Cabinet,Cupboard,Cabinet,Wood
263,JAC0215-18 -- Half Pitra Brass,Trunk,Pitara,Metal and Wood
264,JAC0215-19 -- Box Craving Red & green,Home Decor,Box,Wood
265,JAC0215-21 -- Coffee table 3 Pcs Set Iron,Table,Coffee Table,Metal and Wood
266,JAC0215-23 -- Coffee table wth wheel (in Black),Table,Coffee Table,Wood
267,JAC0215-24 -- Bar Chair,Chair,Sitting Chair,Wood
268,JAC0215-25 -- Cycle  Bar stool,Table,Stool,Metal and Wood
269,JAC0215-29 -- Coffee Table Door,Table,Coffee Table,Wood
270,JAC0215-31 -- Desk wth chair,Table,Study Table,Wood
271,JAC0215-34 -- Side Board 2 Door,Cupboard,Cabinet,Wood
272,JAC0215-35 -- Drawer Chest 3 Drawer,Trunk,Chest,Wood
273,JAC0215-36 -- Dinning +4 chair set,Table,Dining Table,Wood
274,JAC0215-38 -- Coffee Table 1 Drawer,Table,Coffee Table,Wood
275,JAC0215-40 -- Folding  Dinning Table 6 Chair,Table,Dining Table,Wood
276,JAC0215-42 -- Glass Cabinet,Cupboard,Cabinet,Glass and Wood
277,JAC0215-44 -- Almira wooden Jali,Cupboard,Regular,Wood
278,JAC0215-47 -- Rest Chair Teak,Chair,Sitting Chair,Wood
279,JAC0215-48 B -- Box,Home Decor,Box,Wood
280,JAC0215-48 S -- Box,Home Decor,Box,Wood
281,JAC0215-49 -- Arm Box,Home Decor,Box,Wood
282,JAC0215-50 -- Arm Box,Home Decor,Box,Wood
283,JAC-07 -- Iron Wooden Table,Table,Garden Table,Metal and Wood
284,JAC0715-02 -- Drawer Chest,Trunk,Chest,Wood
285,JAC0715-03 -- Drawer Chest Pati Lock,Trunk,Chest,Wood
286,JAC0715-04 -- Cloth Tokari,Home Decor,Objects,Fabric
287,JAC0715-05 -- Basket,Home Decor,Objects,Fabric
288,JAC0715-07 -- Desk Table,Table,Study Table,Wood
289,JAC0715-10 -- Bar stool,Table,Stool,Wood
290,JAC0715-11 -- Iron Table,Table,Garden Table,Metal
291,JAC0715-12 -- Consale Table 4 Drawer,Table,Console,Wood
292,JAC0715-13 -- Bajot Big,Bajot,Regular,Wood
293,JAC0715-15 -- Bajot Medium,Bajot,Regular,Wood
294,JAC0715-16 -- Bajot Small Teak,Bajot,Regular,Wood
295,JAC0715-20 -- Side table,Table,Side Table,Wood
296,JAC0715-21 -- Lantern,Home Decor,Lamp,Glass
297,JAC0715-22 -- Stone Bird parat,Home Decor,Utensil,Metal
298,JAC0715-23 -- Stone Bird parat,Home Decor,Utensil,Metal
299,JAC0715-25 -- cloth Basket,Home Decor,Objects,Fabric
300,JAC0715-29 -- Teak Cupboard,Cupboard,Regular,Wood
301,JAC0715-30 -- Glass Almirah,Cupboard,Regular,Glass and Wood
302,JAC0715-31 -- Craved Box,Home Decor,Box,Wood
303,JAC0914-01 -- Reclaimed Wood & iron Side Board,Cupboard,Cabinet,Metal and Wood
304,JAC0914-02 -- wheel Cofee Table,Table,Coffee Table,Wood
305,,,,
306,JAC0914-04 -- Iron Wooden Floding Coffee Table,Table,Coffee Table,Metal and Wood
307,JAC0914-05 -- Iron wooden Box,Home Decor,Box,Metal and Wood
308,JAC0914-07 -- Teak wood Box,Home Decor,Box,Wood
309,JAC0914-11 -- Wooden Trunk Box,Home Decor,Box,Wood
310,JAC0914-13 -- Reclaimed Wood Chest of Drawer,Trunk,Chest,Wood
311,JAC0914-14 -- Lantren Big,Home Decor,Lamp,Glass
312,JAC0914-15 -- Lantren Medium,Home Decor,Lamp,Glass
313,JAC0914-17 -- Wooden Mana Pot,Home Decor,Objects,Wood
314,JAC0914-18 -- Wooden Mana Pot,Home Decor,Objects,Wood
315,JAC0914-19 -- Wooden Statue,Home Decor,Statue,Wood
316,JAC0914-22 -- Cloth Box,Home Decor,Box,Fabric
317,JAC0914-23 -- Wooden Brass Fitted Box,Trunk,Pitara,Metal and Wood
318,JAC1013-06 -- Iron Chest,Trunk,Chest,Metal
319,JAC1013-12 -- Centre Table,Table,Coffee Table,Wood
320,JAC1013-18 -- 16 Drawer Reclaim wood,Cupboard,Cabinet,Wood
321,JAC1013-21 -- Side Board,Cupboard,Cabinet,Wood
322,JAO-16 -- Old Wooden Damchi,Cupboard,Cabinet,Wood
323,JAO-31 -- Painted Box,Home Decor,Box,Wood
324,JAO-34 -- Old Door,Door,,Wood
325,JAO-35 -- CORNER,Cupboard,Showcase,Glass and Wood
326,JMCBRD-01 -- Old Burma Teak Inlay Cupboard,Cupboard,Regular,Wood
327,JMCHR-01 -- OLd Rose wood Craved Chair,Chair,Sitting Chair,Wood
328,JMNTBL-01 --  Nesting table Set of 4,Table,Nesting,Wood
329,L TBLE-01 -- Chaki table,Table,Study Table,Wood
330,LAP0213-01 -- Wooden Mag std.,Stand,Magazine Stand,Wood
331,LAP0213-01S -- magzine stand,Stand,Magazine Stand,Wood
332,LAP0215-18 -- Wooden Mag. Rack Big,Stand,Magazine Stand,Wood
333,LAP0215-19 -- Wooden Mag Rack Small,Stand,Magazine Stand,Wood
334,"LAP0215-24 -- Elephant Stool 15""",Home Decor,Stool,Wood
335,LAP0215-25 -- Elephant Stool,Home Decor,Stool,Wood
336,LAP0317-03 -- WD 3DRAWER SIDE BOARD,Cupboard,Cabinet,Wood
337,LAP0317-04 -- WD BENCH BRASS FTD,Chair,Bench,Wood
338,LAP0317-06 -- WD SIDE BAORD  RUSTIC,Cupboard,Cabinet,Wood
339,LAP0317-08 -- WD STOOL BRASS FTD,Home Decor,Stool,Wood
340,LAP0317-09 -- WD MIRROR FRAME BRASS FTD SEND BLASD,Frame,,Wood
341,LAP0317-10 -- WD MIRROR FRAME BRASS FTD SEND BLASD,Frame,,Wood
342,"LAP0317-104 -- 9"" Elephant Stool Brass fitted",Home Decor,Stool,Wood
343,"LAP0317-105 -- 12"" Elephant Stool Brass fitted",Home Decor,Stool,Wood
344,"LAP0317-106 -- 15"" Elephant Stool Brass fitted",Home Decor,Stool,Wood
345,LAP0317-110 B -- Wdn. Round Bajot Brass fitted,Bajot,Regular,Wood
346,LAP0317-110 S -- Wdn. Round Bajot Brass fitted,Bajot,Regular,Metal and Wood
347,LAP0317-111 S -- Tile stool brass fitted,Home Decor,Stool,Wood
348,LAP0317-112 -- Wdn round stool,Table,Stool,Wood
349,LAP0317-116 -- Wdn Round stool brass fitted,Table,Stool,Wood
350,LAP0317-117 B -- Wdn pidha,Bajot,Pidda,Wood
351,LAP0317-12 -- WD TEAK SIDE BOARD,Cupboard,Cabinet,Wood
352,LAP0317-124 -- Wdn Stool Painted,Home Decor,Stool,Wood
353,LAP0317-132 -- Rope Muda,Home Decor,Objects,Fabric
354,LAP0317-133  -- Rope Charpai,Home Decor,Charpai,Fabric
355,LAP0317-144 -- Wooden old Mirror frame,Frame,,Wood
356,LAP0317-15 -- WD OLD MIRROR FRAME,Frame,,Wood
357,LAP0317-16 -- WD OLD MIRROR FRAME,Frame,,Wood
358,LAP0317-18 -- WD SELF FOLDING,Table,Coffee Table,Wood
359,LAP0317-19 -- WD MIRROR FRAME BRASS FTD SEND BLASD,Frame,,Wood
360,LAP0317-20 -- WD TEAK ALMIRAH CARVING,Cupboard,Regular,Wood
361,LAP0317-23 -- WD  TEAK WINE BAR BRASS FTD,Table,Bar Table,Wood
362,LAP0317-53 -- Magzin holder,Stand,Magazine Stand,Wood
363,LAP0317-54 -- Magzin holder,Stand,Magazine Stand,Wood
364,"LAP0317-80 -- Wdn. 15"" Elephant brass fitted stool",Home Decor,Stool,Wood
365,"LAP0317-81 -- Wdn. 18"" Elephant brass fitted Stool",Home Decor,Stool,Wood
366,"LAP0416-01 -- Wooden Elephant Stool 12""",Home Decor,Stool,Wood
367,"LAP0416-04 -- Wooden Elephant Stool 10""",Home Decor,Stool,Wood
368,LAP0416-05 -- Wooden Elephant Bajot Painted,Bajot,Regular,Wood
369,LAP0416-13 -- Wooden Painted Mirror,Mirror,,Glass and Wood
370,LAP0416-16 -- Wooden Bajot  painted,Bajot,Regular,Wood
371,LAP0416-35 -- Wooden Mag Rack brass fitted,Stand,Magazine Stand,Wood
372,LAP0613-01 -- Magzine Rack,Stand,Magazine Stand,Wood
373,LAP0713-01 -- Wooden Mag. Rack,Stand,Magazine Stand,Wood
374,LAP0714-05 --  Magazine Rack,Stand,Magazine Stand,Wood
375,LAP0715-03 -- Wooden Wine Bar Teak Plain,Table,Bar Table,Wood
376,LAP0715-09 -- Wooden Mirror Frame Golden,Frame,,Wood
377,LAP0715-10 -- Wooden Mirror FrameCraved  Golden,Frame,,Wood
378,LAP0715-12 -- Wooden Chair Teak,Chair,Sitting Chair,Wood
379,LAP0715-132 -- 21x21x6 Bajot full brass,Bajot,Regular,Wood
380,LAP0715-138 M -- Bajot painted Medium,Bajot,Regular,Wood
381,LAP0715-138 S -- Bajot painted small,Bajot,Regular,Wood
382,LAP0715-139 -- Mag. Std. Brass fitted,Stand,Magazine Stand,Wood
383,LAP0715-14 -- Wooden Elephant Bench brass fitted,Home Decor,Stool,Wood
384,LAP0715-140 -- Elphant Table Mixed,Home Decor,Stool,Wood
385,LAP0715-147 -- Mag. Std.  painted,Stand,Magazine Stand,Wood
386,"LAP0715-16 -- 15"" Elphant stool Brass Fitted",Home Decor,Stool,Wood
387,"LAP0715-165 -- 24""x 24"" Round Mirror full brass",Mirror,,Glass and Wood
388,"LAP0715-166 -- 36""x36"" Round  Mirror full brass",Mirror,,Glass and Wood
389,"LAP0715-19 -- 30""x48"" Mirror Frame Full Brass",Mirror,,Glass and Wood
390,"LAP0715-21 -- 24""x35"" Mirror Frame Full Brass",Mirror,,Glass and Wood
391,"LAP0715-22 -- 24""x36"" Mirror Frame Full Brass",Mirror,,Glass and Wood
392,"LAP0715-26 -- 20""x30"" Mirror Frame Full Brass",Mirror,,Glass and Wood
393,"LAP0715-30 -- 24""x40"" Mirror Frame Full Brass",Mirror,,Glass and Wood
394,"LAP0715-31 -- 24""x36"" Mirror Frame Full Brass",Mirror,,Glass and Wood
395,LAP0715-33 -- Elephant Small bench brass fitted,Home Decor,Stool,Wood
396,LAP0715-34 -- Round Elephant stool,Home Decor,Stool,Wood
397,LAP0715-35 -- Bed Side Painted,Table,Bedside,Wood
398,LAP0715-36 -- Elephant Bench Brass Fitted,Home Decor,Stool,Wood
399,LAP0715-39 B -- Bajot Brass Fitted,Bajot,Regular,Wood
400,"LAP0715-39 M -- Bajot Brass Fitted 12""",Bajot,Regular,Wood
401,"LAP0715-39 S -- Bajot Brass Fitted 10""",Bajot,Regular,Wood
402,LAP0715-42 -- WD ELEPHANT BAJOT PAINTED,Bajot,Regular,Wood
403,"LAP0715-45 M -- Bajot painted 12""",Bajot,Regular,Wood
404,LAP0715-46 --  Bajot Painted,Bajot,Regular,Wood
405,LAP0715-47 -- W/D Bajot painted,Bajot,Regular,Wood
406,LAP0715-48 -- Round stool Painted,Table,Stool,Wood
407,LAP0715-49 -- Camel Small Bench Brass fitted,Home Decor,Stool,Wood
408,LAP0715-50 -- ELEPHANT,Home Decor,Animal,Wood
409,LAP0716-02 -- Wooden Table,Table,Coffee Table,Wood
410,LAP0716-03 -- Side Board Color,Cupboard,Cabinet,Wood
411,LAP0716-04 -- Stool Color,Table,Stool,Wood
412,LAP0716-05 -- Shelf Rustic,Shelf,Open Shelf,Wood
413,LAP0716-07 -- Wooden Bench Rustic Brass,Chair,Bench,Wood
414,LAP0716-12 -- Bed side brown,Table,Bedside,Wood
415,LAP0716-19 -- Stool,Table,Stool,Wood
416,LAP0716-20 -- Teak Rustic Color SHELF,Shelf,Open Shelf,Wood
417,LAP0716-21 -- Side board teak Brass,Cupboard,Cabinet,Wood
418,LAP0716-22 -- Teak Wine Bar,Table,Bar Table,Wood
419,LAP0716-23 -- Mirror Round,Mirror,,Glass and Wood
420,LAP0716-34 -- Mag. Rack Brass fitted,Stand,Magazine Stand,Wood
421,LAP0716-46 -- Wooden Letter/ Mag Std.,Stand,Magazine Stand,Wood
422,"LAP0716-85 -- 8"" elephant stool painted",Home Decor,Stool,Wood
423,LAP0716-86 --  elephant  Brass Fitted,Home Decor,Animal,Wood
424,LAP0716-88 M -- Chowki,Bajot,Pidda,Wood
425,"LAP0716-91 -- 12"" Elphant stool Rustic",Home Decor,Stool,Wood
426,LAP0716-96 -- Stool Rustic Green,Home Decor,Stool,Wood
427,LAP0914-114 -- Painted Temple,Home Decor,Temple,Wood
428,LAP0914-36 -- Elephant stool,Home Decor,Stool,Wood
429,"LAP0914-39 -- 10"" Bajot Painted",Bajot,Regular,Wood
430,"LAP0914-40 -- 12"" Bajot Painted",Bajot,Regular,Wood
431,LAP0914-41 --  Bajot Painted,Bajot,Regular,Wood
432,LAP0914-42 --  Stool painted,Table,Stool,Wood
433,"LAP0914-44 -- 24""x 48"" Mirror Frame",Frame,,Wood
434,"LAP0914-46 -- 18""x24"" mirror Frame",Frame,,Wood
435,"LAP0914-48 -- 24""x 36"" Mirror Frame",Frame,,Wood
436,"LAP0914-50 -- 18""x24"" mirror Frame",Frame,,Wood
437,"LAP0914-51 -- 20""x30"" Mirror Frame",Frame,,Wood
438,LAP0914-54 -- Chaurang S/3 Medium,Bajot,Chaurangi,Wood
439,LAP0914-55 -- Chaurang S/3 Small,Bajot,Chaurangi,Wood
440,LAP0914-58 -- CD Holder Mag Holder,Stand,Magazine Stand,Wood
441,LAP0916-11 -- Magzine Rack big,Stand,Magazine Stand,Wood
442,LAP0916-12 -- Magzine Rack small,Stand,Magazine Stand,Wood
443,LAP0916-33 -- Mirror frame painted,Frame,,Wood
444,"LAP0916-34 -- 15"" Elephant stool",Home Decor,Stool,Wood
445,"LAP0916-35 -- 18"" Elephant stool",Home Decor,Stool,Wood
446,LAP0916-36 -- elephant stool brass fitted,Home Decor,Stool,Wood
447,LAP0916-37 -- elephant stool,Home Decor,Stool,Wood
448,LAP0916-38 -- Elephant table brass fitted,Home Decor,Stool,Wood
449,LAP0916-40 -- Wooden Bajot Brass Ftd,Bajot,Regular,Wood
450,LAP0916-41 -- Bajot Painted,Bajot,Regular,Wood
451,LAP1012-03 -- WD MAGAZINE HOLDER,Stand,Magazine Stand,Wood
452,LAP1012-04 -- WD MAGAZINE RACK,Stand,Magazine Stand,Wood
453,LAP1013-05 -- Magzine std.,Stand,Magazine Stand,Wood
454,LAP1013-46 -- STOOL,Table,Stool,Wood
455,LAP1013-50 -- Coloured stool,Table,Stool,Wood
456,LAP1216-03 -- Wooden Elephant,Home Decor,Animal,Wood
457,"LAP1216-04 -- Wooden 15"" Elphant Stool",Home Decor,Stool,Wood
458,LAP1216-05 -- Wooden Elphant Beanch Brass Fitted,Home Decor,Stool,Wood
459,LAP1216-12 -- Iron Consale Table S/3,Table,Console,Metal and Wood
460,LAP1216-13 -- Book Shelf Round Iron,Shelf,Book Shelf,Wood
461,LAP1216-15 -- Iron Round Stool,Table,Stool,Metal and Wood
462,LAP1216-19 -- Wooden Stool,Table,Stool,Wood
463,LAP1216-20 -- Wooden Teak Wine bar,Table,Bar Table,Wood
464,LAP1216-24 -- Wooden Bed Side Table,Table,Bedside,Wood
465,LAP1216-26 -- Wooden Bed Side Table,Table,Bedside,Wood
466,LAP-BK-SHF -- Wooden Book shelf,Shelf,Open Shelf,Wood
467,LAP-BK-SHF-1 -- OPEN BOOK SHELF CASE,Shelf,Open Shelf,Wood
468,LAP-BK-SHF-2 -- OPEN BOOK SHELF/CASE,Shelf,Open Shelf,Wood
469,LAP-BK-SHF-3 -- OPEN CARVED BOOK SHELF/CASE,Shelf,Open Shelf,Wood
470,LAP-BK-SHF-4 -- OPEN CARVED BOOK SHELF/CASE,Shelf,Open Shelf,Wood
471,LAP-BK-SHF-5 -- OPEN INDUSTRIAL BOOK SHELF/CASE,Shelf,Open Shelf,Wood
472,LAP-BNCH -- bench with tile,Chair,Bench,Wood
473,LAP-BNCH-1 -- BENCH WITH TILE,Chair,Bench,Wood
474,LAP-SBRD-2 -- WHITE OPEN SIDEBOARD,Cupboard,Cabinet,Wood
475,LAP-SBRD-3 -- WHITE SIDEBOARD,Cupboard,Cabinet,Wood
476,LAP-SBRD-4 -- DISTRESSED SIDEBOARD,Cupboard,Cabinet,Wood
477,LAP-SBRD-5 -- DISTRESSED SIDEBOARD,Cupboard,Cabinet,Wood
478,LAP-SHF-6 -- RUSTIC SHELF WITH RACKS,Shelf,Open Shelf,Wood
479,LAP-SRD-1 -- WHITE OPEN SIDEBOARDS,Cupboard,Cabinet,Wood
480,LAX-PNE-04-2017-BED-TW-02 -- calcutta styled bed big size,Bed,,Wood
481,LAX-PNE-04-2017-PIL-STH-01 -- South Indian pillars_MAX DIA 23`` HEIGHT 111``,Pillar,,Wood
482,LAX-PNE-04-2017-PIL-STH-02 -- South Indian pillars_MAX DIA 23`` HEIGHT 111``,Pillar,,Wood
483,LAX-PNE-04-2017-PTNR- TBL-HW-01 -- Patner Table,Table,Study Table,Wood
484,LAX-PNE-04-2017-SDE-TBL- 02/ 2 OF 2 -- BEd Side table  L20 W 16 H 19``,Table,Bedside,Wood
485,LAX-PNE-04-2017-SDE-TBL- 03 - 1 OF 2 -- Bed Side Corner Table Carved,Table,Bedside,Wood
486,LAX-PNE-04-2017-SIDE- TBL-HW-01 -- Side Table with Glass Top,Table,Side Table,Glass and Wood
487,LAX-PNE-04-2017-TBL- GLS-HW-02 -- Side Table with Glass Top,Table,Side Table,Glass and Wood
488,LAX-PNE-04-2017-TBL-HW-01 -- Corner Table Small,Table,Coffee Table,Wood
489,LAX-PNE-04-2017-WDW-TW-03 -- Window H/W/Raj,Window,,Wood
490,LBNCH-01 -- Burma Teak Beanch,Chair,Bench,Wood
491,LCBD-07 -- Rosewood & Burma teak  Cupboard,Cupboard,Regular,Wood
492,LCBD-13 -- Old Burma Teak,Cupboard,Regular,Wood
493,LCHR-01 -- Rose wood Chair wth Cane,Chair,Cane Chair,Wood
494,LCHST-01 -- Old burma Teak Chest,Trunk,Chest,Wood
495,LCHST-03 -- Old Burma teak Chest,Trunk,Chest,Wood
496,LHRK-01 -- Old Hat Rack,Stand,Hat Rack,Wood
497,LSBD-01 -- Old Burma Teak Bed,Bed,,Wood
498,LSBD-02 -- Old Burma Teak 4 Poster Bed,Bed,,Wood
499,LSBRD-01 -- Burma teak Side Board,Cupboard,Cabinet,Wood
500,LSCBNT-02 -- Old Burma Teak,Cupboard,Cabinet,Wood
501,LSCBRD-04 -- Old Burma Teak  Cupboard,Cupboard,Regular,Wood
502,LSCBRD-05 -- Old  Burma Teak Cupboard,Cupboard,Regular,Wood
503,LSCHR-01 -- Burma teak Chair,Chair,Sitting Chair,Wood
504,LSCHR-02 -- Old Rose Wood Chair wth arm rest,Chair,Sitting Chair,Wood
505,LSCHR-04 -- Old Burma teak Chair,Chair,Sitting Chair,Wood
506,LSCHR-06 -- old folding chair,Chair,Folding Chair,Wood
507,LSCHST-01 -- Old Rose wood Chest,Trunk,Chest,Wood
508,LSCODR-01 -- Old Burma Teak Chest Of Drawaer,Trunk,Chest,Wood
509,LSCODR-02 -- Old Burma teak Chest of Drawer,Trunk,Chest,Wood
510,LSCSE-03 -- Old Burma Teak,Cupboard,Showcase,Glass and Wood
511,LSCTBL-01 -- Burma Teak Centre Table,Table,Coffee Table,Wood
512,LSDTBL-01 -- Old Burma teak Dinning Table set 4 Chair,Table,Dining Table,Wood
513,LSDTBL-02 -- Old Burma teak Dressing Table,Table,Dressing Table,Wood
514,LSHRK-01 -- Old Burma Teak Hat,Stand,Hat Rack,Wood
515,LSHTRK-01 -- OLd Burma Teak Hat Rack,Stand,Hat Rack,Wood
516,LSPT-01 -- Old Rose wood Big Pat,Bajot,Pidda,Wood
517,LSSBRD-01 -- Burma teak Side Board,Cupboard,Cabinet,Wood
518,LSSCSE-04 -- Burma Teak Show Case,Cupboard,Showcase,Glass and Wood
519,LSSFA-03 -- Cushion+Cane Craved Burma Teak Sofa Set 2+1+1,Sofa,Fabric ,Wood
520,LSSFA-04 -- Old Burma Teak Cushion 2 Seater,Sofa,Fabric ,Wood
521,LSSFA-05 -- Cushion Shage Lounge,Sofa,Fabric ,Wood
522,LSTBL-01 --  Burma teak Wood Tiles Table,Table,Bedside,Wood
523,LSTBL-011 -- OLd Burma teak Desk,Table,Study Table,Wood
524,LSTBL-05 -- Burma Teak Bed Side Table,Table,Bedside,Wood
525,LTBL-01 -- Old Burma teak TABLE,Table,Study Table,Wood
526,LTBL-02 -- Old Burma teak  Table,Table,Study Table,Wood
527,MAE0215-03 -- Almira,Cupboard,Regular,Wood
528,MAE0215-07 -- Industrial Book Shelf,Shelf,Book Shelf,Wood
529,MAE0215-08 -- Mirror Frame,Frame,,Wood
530,MAE0915-02 -- Old wooden Window Mirror,Window,,Wood
531,MAE0915-03 -- Old wooden Almirah,Cupboard,Regular,Wood
532,MAE0915-04 -- Old wooden Almirah,Cupboard,Regular,Wood
533,MAE0915-05 -- Wooden painted Cupboard,Cupboard,Regular,Wood
534,MAE0915-11 -- Mirror frame,Frame,,Wood
535,MAE0915-12 -- Mirror frame,Frame,,Wood
536,MAE0915-13 -- Mirror frame,Frame,,Wood
537,MAE0915-16 -- Bed Side Table,Table,Bedside,Wood
538,MAE0915-18 -- Old wooden swing,Swing,,Wood
539,MAE0915-20 -- Old wooden swing,Swing,,Wood
540,MAE0915-21 -- Old wooden corner Cabinet,Cupboard,Cabinet,Wood
541,MAE0915-32 -- Old Bench,Chair,Bench,Wood
542,MAE0915-35 -- Cupboard,Cupboard,Regular,Wood
543,MAE0915-42 -- Consale Sofa,Table,Console,Wood
544,MAE0915-44 -- Cycle Consale Table,Table,Console,Wood
545,MAE0915-46 -- Painted Chair,Chair,Sitting Chair,Wood
546,MAE0915-47 -- Painted Box,Home Decor,Box,Wood
547,MAE0916-10 -- Painted Side Board,Cupboard,Cabinet,Wood
